,Condition,Freeze,KeepTrain,Performance
1765,Grow,No Freeze,30,0.5516999959945679
1766,Grow,No Freeze,30,0.5454999804496765
1767,Grow,No Freeze,30,0.5559999942779541
1768,Grow,No Freeze,30,0.5570999979972839
1769,Grow,No Freeze,30,0.5461000204086304
1770,Grow,No Freeze,30,0.5480999946594238
1771,Grow,No Freeze,30,0.5472999811172485
1772,Grow,No Freeze,30,0.5401999950408936
1773,Grow,No Freeze,30,0.5544000267982483
1774,Grow,No Freeze,30,0.5475999712944031
1775,Grow,No Freeze,30,0.5451999902725221
1776,Grow,No Freeze,30,0.5564000010490417
1777,Grow,No Freeze,30,0.5457999706268309
1778,Grow,No Freeze,30,0.5515999794006348
1779,Grow,No Freeze,30,0.5521000027656555
1780,Grow,No Freeze,30,0.5461000204086304
1781,Grow,No Freeze,30,0.5388000011444092
1782,Grow,No Freeze,30,0.5533000230789185
1783,Grow,No Freeze,30,0.558899998664856
1784,Grow,No Freeze,30,0.5425000190734863
1785,Grow,No Freeze,30,0.5552999973297119
1786,Grow,No Freeze,30,0.5591999888420105
1787,Grow,No Freeze,30,0.5476999878883362
1788,Grow,No Freeze,30,0.5490000247955322
1789,Grow,No Freeze,30,0.5577999949455261
1790,Grow,No Freeze,30,0.5475000143051147
1791,Grow,No Freeze,30,0.5472999811172485
1792,Grow,No Freeze,30,0.5525000095367432
1793,Grow,No Freeze,30,0.5569999814033508
1794,Grow,No Freeze,30,0.5503000020980835
1795,Grow,No Freeze,30,0.5386000275611877
1796,Grow,No Freeze,30,0.5516999959945679
1797,Grow,No Freeze,30,0.5504000186920166
1798,Grow,No Freeze,30,0.5527999997138977
1799,Grow,No Freeze,30,0.5511000156402588
1800,Normal,No CNN Training,20,0.4480000138282776
1801,NoGrow,No CNN Training,20,0.4814999997615814
1802,Grow,No CNN Training,20,0.4686999917030335
1803,Normal,No CNN Training,20,0.48539999127388
1804,NoGrow,No CNN Training,20,0.4860000014305115
1805,Grow,No CNN Training,20,0.4844000041484833
1806,Normal,No CNN Training,20,0.4749000072479248
1807,NoGrow,No CNN Training,20,0.4932000041007996
1808,Grow,No CNN Training,20,0.4372999966144562
1809,Normal,No CNN Training,20,0.4298000037670136
1810,NoGrow,No CNN Training,20,0.4876999855041504
1811,Grow,No CNN Training,20,0.4803000092506409
1812,Normal,No CNN Training,20,0.4758999943733215
1813,NoGrow,No CNN Training,20,0.4857000112533569
1814,Grow,No CNN Training,20,0.4880000054836273
1815,Normal,No CNN Training,20,0.4760000109672546
1816,NoGrow,No CNN Training,20,0.4815999865531922
1817,Grow,No CNN Training,20,0.4639999866485596
1818,Normal,No CNN Training,20,0.4876999855041504
1819,NoGrow,No CNN Training,20,0.453000009059906
1820,Grow,No CNN Training,20,0.4918000102043152
1821,Normal,No CNN Training,20,0.4704000055789948
1822,NoGrow,No CNN Training,20,0.4772000014781952
1823,Grow,No CNN Training,20,0.4785999953746796
1824,Normal,No CNN Training,20,0.4472000002861023
1825,NoGrow,No CNN Training,20,0.5013999938964844
1826,Grow,No CNN Training,20,0.4814000129699707
1827,Normal,No CNN Training,20,0.4492999911308289
1828,NoGrow,No CNN Training,20,0.4772999882698059
1829,Grow,No CNN Training,20,0.4672999978065491
1830,Normal,No CNN Training,20,0.4823000133037567
1831,NoGrow,No CNN Training,20,0.4864000082015991
1832,Grow,No CNN Training,20,0.4668000042438507
1833,Normal,No CNN Training,20,0.4787999987602234
1834,NoGrow,No CNN Training,20,0.4898000061511994
1835,Grow,No CNN Training,20,0.4715000092983246
1836,Normal,No CNN Training,20,0.487199991941452
1837,NoGrow,No CNN Training,20,0.4803999960422516
1838,Grow,No CNN Training,20,0.4853000044822693
1839,Normal,No CNN Training,20,0.4361000061035156
1840,NoGrow,No CNN Training,20,0.44190001487731934
1841,Grow,No CNN Training,20,0.4690999984741211
1842,Normal,No CNN Training,20,0.48539999127388
1843,NoGrow,No CNN Training,20,0.5006999969482422
1844,Grow,No CNN Training,20,0.4656000137329102
1845,Normal,No CNN Training,20,0.461899995803833
1846,NoGrow,No CNN Training,20,0.4792999923229218
1847,Grow,No CNN Training,20,0.4648000001907349
1848,Normal,No CNN Training,20,0.4670999944210053
1849,NoGrow,No CNN Training,20,0.4848000109195709
1850,Grow,No CNN Training,20,0.4553999900817871
1851,Normal,No CNN Training,20,0.455700010061264
1852,NoGrow,No CNN Training,20,0.4930999875068665
1853,Grow,No CNN Training,20,0.4742000102996826
1854,Normal,No CNN Training,20,0.4510999917984009
1855,NoGrow,No CNN Training,20,0.4803999960422516
1856,Grow,No CNN Training,20,0.4912000000476837
1857,Normal,No CNN Training,20,0.4797999858856201
1858,NoGrow,No CNN Training,20,0.4830999970436096
1859,Grow,No CNN Training,20,0.444599986076355
1860,Normal,No CNN Training,20,0.4781000018119812
1861,NoGrow,No CNN Training,20,0.4799000024795532
1862,Grow,No CNN Training,20,0.4711999893188477
1863,Normal,No CNN Training,20,0.4930000007152557
1864,NoGrow,No CNN Training,20,0.4923999905586242
1865,Grow,No CNN Training,20,0.4735000133514404
1866,Normal,No CNN Training,20,0.4830000102519989
1867,NoGrow,No CNN Training,20,0.4541000127792358
1868,Grow,No CNN Training,20,0.4758000075817108
1869,Normal,No CNN Training,20,0.5102000236511229
1870,NoGrow,No CNN Training,20,0.4555999934673309
1871,Grow,No CNN Training,20,0.4629000127315521
1872,Normal,No CNN Training,20,0.4893999993801117
1873,NoGrow,No CNN Training,20,0.4697999954223633
1874,Grow,No CNN Training,20,0.4704999923706055
1875,Normal,No CNN Training,20,0.4666999876499176
1876,NoGrow,No CNN Training,20,0.4936000108718872
1877,Grow,No CNN Training,20,0.4979999959468842
1878,Normal,No CNN Training,20,0.4945000112056732
1879,NoGrow,No CNN Training,20,0.4620000123977661
1880,Grow,No CNN Training,20,0.4772000014781952
1881,Normal,No CNN Training,20,0.4839000105857849
1882,NoGrow,No CNN Training,20,0.4763999879360199
1883,Grow,No CNN Training,20,0.5004000067710876
1884,Normal,No CNN Training,20,0.4805999994277954
1885,NoGrow,No CNN Training,20,0.4519999921321869
1886,Grow,No CNN Training,20,0.4968999922275543
1887,Normal,No CNN Training,20,0.4785999953746796
1888,NoGrow,No CNN Training,20,0.4950000047683716
1889,Grow,No CNN Training,20,0.4884999990463257
1890,Normal,No CNN Training,20,0.4957999885082245
1891,NoGrow,No CNN Training,20,0.4709999859333038
1892,Grow,No CNN Training,20,0.4566000103950501
1893,Normal,No CNN Training,20,0.5077999830245972
1894,NoGrow,No CNN Training,20,0.484499990940094
1895,Grow,No CNN Training,20,0.4975999891757965
1896,Normal,No CNN Training,20,0.4871000051498413
1897,NoGrow,No CNN Training,20,0.4731999933719635
1898,Grow,No CNN Training,20,0.4726000130176544
1899,Normal,No CNN Training,20,0.4916999936103821
1900,NoGrow,No CNN Training,20,0.4413999915122986
1901,Grow,No CNN Training,20,0.44679999351501465
1902,Normal,No CNN Training,20,0.5103999972343445
1903,NoGrow,No CNN Training,20,0.4456000030040741
1904,Grow,No CNN Training,20,0.42579999566078186
1905,Normal,No CNN Training,20,0.5041000247001648
1906,NoGrow,No CNN Training,20,0.4833999872207642
1907,Grow,No CNN Training,20,0.477400004863739
1908,Normal,No CNN Training,20,0.4833999872207642
1909,NoGrow,No CNN Training,20,0.5023999810218811
1910,Grow,No CNN Training,20,0.4733000099658966
1911,Normal,No CNN Training,20,0.4788999855518341
1912,NoGrow,No CNN Training,20,0.5063999891281128
1913,Grow,No CNN Training,20,0.4609999954700471
1914,Normal,No CNN Training,20,0.4830000102519989
1915,NoGrow,No CNN Training,20,0.4754000008106232
1916,Grow,No CNN Training,20,0.5016999840736389
1917,Normal,No CNN Training,20,0.4900999963283539
1918,NoGrow,No CNN Training,20,0.4738999903202057
1919,Grow,No CNN Training,20,0.501800000667572
1920,Normal,No CNN Training,20,0.4851000010967255
1921,NoGrow,No CNN Training,20,0.4390999972820282
1922,Grow,No CNN Training,20,0.4733000099658966
1923,Normal,No CNN Training,20,0.4839999973773956
1924,NoGrow,No CNN Training,20,0.5008999705314636
1925,Grow,No CNN Training,20,0.4891000092029572
1926,Normal,No CNN Training,20,0.5
1927,NoGrow,No CNN Training,20,0.487199991941452
1928,Grow,No CNN Training,20,0.4677999913692474
1929,Normal,No CNN Training,20,0.4806999862194061
1930,NoGrow,No CNN Training,20,0.4700999855995178
1931,Grow,No CNN Training,20,0.4575000107288361
1932,Normal,No CNN Training,20,0.5060999989509583
1933,NoGrow,No CNN Training,20,0.4810999929904938
1934,Grow,No CNN Training,20,0.4724000096321106
1935,Normal,No CNN Training,20,0.4639999866485596
1936,NoGrow,No CNN Training,20,0.5038999915122986
1937,Grow,No CNN Training,20,0.4548999965190888
1938,Normal,No CNN Training,20,0.4736999869346618
1939,NoGrow,No CNN Training,20,0.4550000131130218
1940,Grow,No CNN Training,20,0.4891999959945679
1941,Normal,No CNN Training,20,0.4846000075340271
1942,NoGrow,No CNN Training,20,0.4675999879837036
1943,Grow,No CNN Training,20,0.4783999919891357
1944,Normal,No CNN Training,20,0.4713999927043915
1945,NoGrow,No CNN Training,20,0.4221999943256378
1946,Grow,No CNN Training,20,0.4580999910831451
1947,Normal,No CNN Training,20,0.4841000139713288
1948,NoGrow,No CNN Training,20,0.4790000021457672
1949,Grow,No CNN Training,20,0.4729999899864197
1950,Normal,No CNN Training,20,0.4654000103473663
1951,NoGrow,No CNN Training,20,0.4654000103473663
1952,Grow,No CNN Training,20,0.4735000133514404
1953,Normal,No CNN Training,20,0.4620000123977661
1954,NoGrow,No CNN Training,20,0.5013999938964844
1955,Grow,No CNN Training,20,0.4997999966144562
1956,Normal,No CNN Training,20,0.4950999915599823
1957,NoGrow,No CNN Training,20,0.4975000023841858
1958,Grow,No CNN Training,20,0.481900006532669
1959,Normal,No CNN Training,20,0.5121999979019165
1960,NoGrow,No CNN Training,20,0.4869999885559082
1961,Grow,No CNN Training,20,0.4745999872684479
1962,Normal,No CNN Training,20,0.5001999735832214
1963,NoGrow,No CNN Training,20,0.4957999885082245
1964,Grow,No CNN Training,20,0.4726000130176544
1965,Normal,No CNN Training,20,0.4648000001907349
1966,NoGrow,No CNN Training,20,0.4869000017642975
1967,Grow,No CNN Training,20,0.4740000069141388
1968,Normal,No CNN Training,20,0.4587999880313873
1969,NoGrow,No CNN Training,20,0.4896000027656555
1970,Grow,No CNN Training,20,0.4788999855518341
1971,Normal,No CNN Training,20,0.5027999877929688
1972,NoGrow,No CNN Training,20,0.5008000135421753
1973,Grow,No CNN Training,20,0.4889999926090241
1974,Normal,No CNN Training,20,0.4878000020980835
1975,NoGrow,No CNN Training,20,0.4936000108718872
1976,Grow,No CNN Training,20,0.4731000065803528
1977,Normal,No CNN Training,20,0.4672999978065491
1978,NoGrow,No CNN Training,20,0.4889999926090241
1979,Grow,No CNN Training,20,0.4607999920845032
1980,Normal,No CNN Training,20,0.4675000011920929
1981,NoGrow,No CNN Training,20,0.4704000055789948
1982,Grow,No CNN Training,20,0.4670999944210053
1983,Normal,No CNN Training,20,0.4977999925613403
1984,NoGrow,No CNN Training,20,0.4656000137329102
1985,Grow,No CNN Training,20,0.4830000102519989
1986,Normal,No CNN Training,20,0.487199991941452
1987,NoGrow,No CNN Training,20,0.4724999964237213
1988,Grow,No CNN Training,20,0.4957000017166138
1989,Normal,No CNN Training,20,0.4817000031471253
1990,NoGrow,No CNN Training,20,0.4713000059127808
1991,Grow,No CNN Training,20,0.4609000086784363
1992,Normal,No CNN Training,20,0.5041999816894531
1993,NoGrow,No CNN Training,20,0.4936000108718872
1994,Grow,No CNN Training,20,0.4614999890327454
1995,Normal,No CNN Training,20,0.4787000119686127
1996,NoGrow,No CNN Training,20,0.4690999984741211
1997,Grow,No CNN Training,20,0.483599990606308
1998,Normal,No CNN Training,20,0.4810000061988831
1999,NoGrow,No CNN Training,20,0.4866000115871429
2000,Grow,No CNN Training,20,0.4979000091552734
2001,Normal,No CNN Training,20,0.4745999872684479
2002,NoGrow,No CNN Training,20,0.4668999910354614
2003,Grow,No CNN Training,20,0.4848000109195709
2004,Normal,No CNN Training,20,0.4758999943733215
2005,NoGrow,No CNN Training,20,0.4715999960899353
2006,Grow,No CNN Training,20,0.4706999957561493
2007,Normal,No CNN Training,20,0.5112000107765198
2008,NoGrow,No CNN Training,20,0.4902999997138977
2009,Grow,No CNN Training,20,0.4839000105857849
2010,Normal,No CNN Training,20,0.4850000143051148
2011,NoGrow,No CNN Training,20,0.4648999869823456
2012,Grow,No CNN Training,20,0.4869999885559082
2013,Normal,No CNN Training,20,0.5006999969482422
2014,NoGrow,No CNN Training,20,0.4941000044345856
2015,Grow,No CNN Training,20,0.4902999997138977
2016,Normal,No CNN Training,20,0.4914999902248383
2017,NoGrow,No CNN Training,20,0.4894999861717224
2018,Grow,No CNN Training,20,0.4668999910354614
2019,Normal,No CNN Training,20,0.4869999885559082
2020,NoGrow,No CNN Training,20,0.4808000028133392
2021,Grow,No CNN Training,20,0.4510000050067902
2022,Normal,No CNN Training,20,0.4963000118732453
2023,NoGrow,No CNN Training,20,0.4366999864578247
2024,Grow,No CNN Training,20,0.4792999923229218
2025,Normal,No CNN Training,20,0.4291999936103821
2026,NoGrow,No CNN Training,20,0.43320000171661377
2027,Grow,No CNN Training,20,0.4778000116348266
2028,Normal,No CNN Training,20,0.4691999852657318
2029,NoGrow,No CNN Training,20,0.4684000015258789
2030,Grow,No CNN Training,20,0.4408999979496002
2031,Normal,No CNN Training,20,0.4830000102519989
2032,NoGrow,No CNN Training,20,0.48750001192092896
2033,Grow,No CNN Training,20,0.4668000042438507
2034,Normal,No CNN Training,20,0.4797999858856201
2035,NoGrow,No CNN Training,20,0.47920000553131104
2036,Grow,No CNN Training,20,0.4727999866008759
2037,Normal,No CNN Training,20,0.4700999855995178
2038,NoGrow,No CNN Training,20,0.4697999954223633
2039,Grow,No CNN Training,20,0.481799989938736
2040,Normal,No CNN Training,20,0.4995000064373016
2041,NoGrow,No CNN Training,20,0.4742999970912933
2042,Grow,No CNN Training,20,0.4747999906539917
2043,Normal,No CNN Training,20,0.4717000126838684
2044,NoGrow,No CNN Training,20,0.4959999918937683
2045,Grow,No CNN Training,20,0.4681000113487244
2046,Normal,No CNN Training,20,0.4968000054359436
2047,NoGrow,No CNN Training,20,0.4736000001430512
2048,Grow,No CNN Training,20,0.4744000136852264
2049,Normal,No CNN Training,20,0.4844000041484833
2050,NoGrow,No CNN Training,20,0.491100013256073
2051,Grow,No CNN Training,20,0.45210000872612
2052,Normal,No CNN Training,20,0.4833999872207642
2053,NoGrow,No CNN Training,20,0.4481000006198883
2054,Grow,No CNN Training,20,0.4955999851226807
2055,Normal,No CNN Training,20,0.4305999875068665
2056,NoGrow,No CNN Training,20,0.4790000021457672
2057,Grow,No CNN Training,20,0.4848999977111816
2058,Normal,No CNN Training,20,0.4943999946117401
2059,NoGrow,No CNN Training,20,0.4632000029087066
2060,Grow,No CNN Training,20,0.4970000088214874
2061,Normal,No CNN Training,20,0.4659999907016754
2062,NoGrow,No CNN Training,20,0.5026000142097473
2063,Grow,No CNN Training,20,0.4555000066757202
2064,Normal,No CNN Training,20,0.4679999947547913
2065,NoGrow,No CNN Training,20,0.4799000024795532
2066,Grow,No CNN Training,20,0.4758999943733215
2067,Normal,No CNN Training,20,0.5160999894142151
2068,NoGrow,No CNN Training,20,0.4900999963283539
2069,Grow,No CNN Training,20,0.4555000066757202
2070,Normal,No CNN Training,20,0.4984000027179718
2071,NoGrow,No CNN Training,20,0.4189999997615814
2072,Grow,No CNN Training,20,0.4711000025272371
2073,Normal,No CNN Training,20,0.445499986410141
2074,NoGrow,No CNN Training,20,0.4894999861717224
2075,Grow,No CNN Training,20,0.4754000008106232
2076,Normal,No CNN Training,20,0.4702000021934509
2077,NoGrow,No CNN Training,20,0.4623000025749207
2078,Grow,No CNN Training,20,0.4826000034809113
2079,Normal,No CNN Training,20,0.4722000062465668
2080,NoGrow,No CNN Training,20,0.4747999906539917
2081,Grow,No CNN Training,20,0.4683000147342682
2082,Normal,No CNN Training,20,0.4668999910354614
2083,NoGrow,No CNN Training,20,0.4760999977588654
2084,Grow,No CNN Training,20,0.45829999446868896
2085,Normal,No CNN Training,20,0.5109999775886536
2086,NoGrow,No CNN Training,20,0.4684000015258789
2087,Grow,No CNN Training,20,0.4526000022888184
2088,Normal,No CNN Training,20,0.4835000038146973
2089,NoGrow,No CNN Training,20,0.4781999886035919
2090,Grow,No CNN Training,20,0.4677999913692474
2091,Normal,No CNN Training,20,0.4934000074863434
2092,NoGrow,No CNN Training,20,0.4629999995231629
2093,Grow,No CNN Training,20,0.4740000069141388
2094,Normal,No CNN Training,20,0.4821999967098236
2095,NoGrow,No CNN Training,20,0.4839999973773956
2096,Grow,No CNN Training,20,0.4641000032424927
2097,Normal,No CNN Training,20,0.4984999895095825
2098,NoGrow,No CNN Training,20,0.4598999917507172
2099,Grow,No CNN Training,20,0.4916999936103821
2100,Grow - 30P,No Freeze,20,0.4641000032424927
2101,Grow - 30P,Freeze,20,0.4666999876499176
2102,Grow - 30P,No Freeze,20,0.4722999930381775
2103,Grow - 30P,Freeze,20,0.4503999948501587
2104,Grow - 30P,No Freeze,20,0.4510999917984009
2105,Grow - 30P,Freeze,20,0.4397000074386597
2106,Grow - 30P,No Freeze,20,0.4460999965667725
2107,Grow - 30P,Freeze,20,0.44279998540878296
2108,Grow - 30P,No Freeze,20,0.4370999932289124
2109,Grow - 30P,Freeze,20,0.4643000066280365
2110,Grow - 30P,No Freeze,20,0.4623000025749207
2111,Grow - 30P,Freeze,20,0.4041999876499176
2112,Grow - 30P,No Freeze,20,0.4526999890804291
2113,Grow - 30P,Freeze,20,0.4571000039577484
2114,Grow - 30P,No Freeze,20,0.4546999931335449
2115,Grow - 30P,Freeze,20,0.4524999856948853
2116,Grow - 30P,No Freeze,20,0.4507000148296356
2117,Grow - 30P,Freeze,20,0.4440999925136566
2118,Grow - 30P,No Freeze,20,0.4334000051021576
2119,Grow - 30P,Freeze,20,0.4460999965667725
2120,Grow - 30P,No Freeze,20,0.4609999954700471
2121,Grow - 30P,Freeze,20,0.4442000091075897
2122,Grow - 30P,No Freeze,20,0.4657999873161316
2123,Grow - 30P,Freeze,20,0.46189999580383295
2124,Grow - 30P,No Freeze,20,0.4621999859809876
2125,Grow - 30P,Freeze,20,0.43130001425743103
2126,Grow - 30P,No Freeze,20,0.4221999943256378
2127,Grow - 30P,Freeze,20,0.4226999878883362
2128,Grow - 30P,No Freeze,20,0.4638999998569489
2129,Grow - 30P,Freeze,20,0.4420000016689301
2130,Grow - 30P,No Freeze,20,0.4702000021934509
2131,Grow - 30P,Freeze,20,0.42989999055862427
2132,Grow - 30P,No Freeze,20,0.4702999889850617
2133,Grow - 30P,Freeze,20,0.4489000141620636
2134,Grow - 30P,No Freeze,20,0.4600000083446503
2135,Grow - 30P,Freeze,20,0.4300000071525574
2136,Grow - 30P,No Freeze,20,0.4508000016212464
2137,Grow - 30P,Freeze,20,0.4336000084877014
2138,Grow - 30P,No Freeze,20,0.4568000137805938
2139,Grow - 30P,Freeze,20,0.4203999936580658
2140,Grow - 30P,No Freeze,20,0.472900003194809
2141,Grow - 30P,Freeze,20,0.4467000067234039
2142,Grow - 30P,No Freeze,20,0.4727999866008759
2143,Grow - 30P,Freeze,20,0.4325999915599823
2144,Grow - 30P,No Freeze,20,0.4472000002861023
2145,Grow - 30P,Freeze,20,0.4408000111579895
2146,Grow - 30P,No Freeze,20,0.4469999969005585
2147,Grow - 30P,Freeze,20,0.4462999999523163
2148,Grow - 30P,No Freeze,20,0.4415999948978424
2149,Grow - 30P,Freeze,20,0.4481000006198883
2150,Grow - 30P,No Freeze,20,0.4616999924182892
2151,Grow - 30P,Freeze,20,0.45210000872612
2152,Grow - 30P,No Freeze,20,0.472000002861023
2153,Grow - 30P,Freeze,20,0.455700010061264
2154,Grow - 30P,No Freeze,20,0.4612999856472016
2155,Grow - 30P,Freeze,20,0.4442000091075897
2156,Grow - 30P,No Freeze,20,0.4546000063419342
2157,Grow - 30P,Freeze,20,0.4348999857902527
2158,Grow - 30P,No Freeze,20,0.4483000040054321
2159,Grow - 30P,Freeze,20,0.4638999998569489
2160,Grow - 30P,No Freeze,20,0.4517000019550324
2161,Grow - 30P,Freeze,20,0.4234000146389008
2162,Grow - 30P,No Freeze,20,0.4352999925613403
2163,Grow - 30P,Freeze,20,0.4205999970436096
2164,Grow - 30P,No Freeze,20,0.4521999955177307
2165,Grow - 30P,Freeze,20,0.4462000131607056
2166,Grow - 30P,No Freeze,20,0.4577000141143799
2167,Grow - 30P,Freeze,20,0.43540000915527344
2168,Grow - 30P,No Freeze,20,0.448500007390976
2169,Grow - 30P,Freeze,20,0.4578999876976013
2170,Grow - 30P,No Freeze,20,0.4467000067234039
2171,Grow - 30P,Freeze,20,0.4287999868392944
2172,Grow - 30P,No Freeze,20,0.4415999948978424
2173,Grow - 30P,Freeze,20,0.4438999891281128
2174,Grow - 30P,No Freeze,20,0.436599999666214
2175,Grow - 30P,Freeze,20,0.4246000051498413
2176,Grow - 30P,No Freeze,20,0.4598000049591065
2177,Grow - 30P,Freeze,20,0.4496000111103058
2178,Grow - 30P,No Freeze,20,0.455700010061264
2179,Grow - 30P,Freeze,20,0.4465999901294708
2180,Grow - 30P,No Freeze,20,0.4744000136852264
2181,Grow - 30P,Freeze,20,0.4241000115871429
2182,Grow - 30P,No Freeze,20,0.4429000020027161
2183,Grow - 30P,Freeze,20,0.4336000084877014
2184,Grow - 30P,No Freeze,20,0.439300000667572
2185,Grow - 30P,Freeze,20,0.4539999961853027
2186,Grow - 30P,No Freeze,20,0.4702000021934509
2187,Grow - 30P,Freeze,20,0.4189999997615814
2188,Grow - 30P,No Freeze,20,0.4566000103950501
2189,Grow - 30P,Freeze,20,0.4300000071525574
2190,Grow - 30P,No Freeze,20,0.4654000103473663
2191,Grow - 30P,Freeze,20,0.4327999949455261
2192,Grow - 30P,No Freeze,20,0.4654000103473663
2193,Grow - 30P,Freeze,20,0.436599999666214
2194,Grow - 30P,No Freeze,20,0.4415000081062317
2195,Grow - 30P,Freeze,20,0.430400013923645
2196,Grow - 30P,No Freeze,20,0.4489000141620636
2197,Grow - 30P,Freeze,20,0.4589999914169312
2198,Grow - 30P,No Freeze,20,0.4255999922752381
2199,Grow - 30P,Freeze,20,0.4514999985694885
2200,Grow - 30P,No Freeze,20,0.4487000107765198
2201,Grow - 30P,Freeze,20,0.44589999318122864
2202,Grow - 30P,No Freeze,20,0.45210000872612
2203,Grow - 30P,Freeze,20,0.4339999854564667
2204,Grow - 30P,No Freeze,20,0.4641999900341034
2205,Grow - 30P,Freeze,20,0.4359000027179718
2206,Grow - 30P,No Freeze,20,0.4620000123977661
2207,Grow - 30P,Freeze,20,0.4343000054359436
2208,Grow - 30P,No Freeze,20,0.4670999944210053
2209,Grow - 30P,Freeze,20,0.4264999926090241
2210,Grow - 30P,No Freeze,20,0.4609000086784363
2211,Grow - 30P,Freeze,20,0.4345999956130981
2212,Grow - 30P,No Freeze,20,0.4533999860286713
2213,Grow - 30P,Freeze,20,0.4442999958992005
2214,Grow - 30P,No Freeze,20,0.4528000056743622
2215,Grow - 30P,Freeze,20,0.4535999894142151
2216,Grow - 30P,No Freeze,20,0.4731000065803528
2217,Grow - 30P,Freeze,20,0.4654000103473663
2218,Grow - 30P,No Freeze,20,0.4638000130653381
2219,Grow - 30P,Freeze,20,0.4406000077724457
2220,Grow - 30P,No Freeze,20,0.4420000016689301
2221,Grow - 30P,Freeze,20,0.42289999127388
2222,Grow - 30P,No Freeze,20,0.455700010061264
2223,Grow - 30P,Freeze,20,0.44179999828338623
2224,Grow - 30P,No Freeze,20,0.4788999855518341
2225,Grow - 30P,Freeze,20,0.4214000105857849
2226,Grow - 30P,No Freeze,20,0.4632000029087066
2227,Grow - 30P,Freeze,20,0.4359000027179718
2228,Grow - 30P,No Freeze,20,0.4593000113964081
2229,Grow - 30P,Freeze,20,0.4296000003814697
2230,Grow - 30P,No Freeze,20,0.44819998741149897
2231,Grow - 30P,Freeze,20,0.4135000109672545
2232,Grow - 30P,No Freeze,20,0.4433999955654144
2233,Grow - 30P,Freeze,20,0.4566000103950501
2234,Grow - 30P,No Freeze,20,0.4494999945163727
2235,Grow - 30P,Freeze,20,0.4309999942779541
2236,Grow - 30P,No Freeze,20,0.4643999934196472
2237,Grow - 30P,Freeze,20,0.4474000036716461
2238,Grow - 30P,No Freeze,20,0.4483999907970429
2239,Grow - 30P,Freeze,20,0.4645000100135803
2240,Grow - 30P,No Freeze,20,0.4456000030040741
2241,Grow - 30P,Freeze,20,0.4535999894142151
2242,Grow - 30P,No Freeze,20,0.4586000144481659
2243,Grow - 30P,Freeze,20,0.4359999895095825
2244,Grow - 30P,No Freeze,20,0.4535000026226044
2245,Grow - 30P,Freeze,20,0.4429999887943268
2246,Grow - 30P,No Freeze,20,0.460099995136261
2247,Grow - 30P,Freeze,20,0.4368000030517578
2248,Grow - 30P,No Freeze,20,0.4490999877452849
2249,Grow - 30P,Freeze,20,0.43540000915527344
2250,Grow - 30P,No Freeze,20,0.4573000073432922
2251,Grow - 30P,Freeze,20,0.4557999968528748
2252,Grow - 30P,No Freeze,20,0.4426999986171721
2253,Grow - 30P,Freeze,20,0.4433000087738037
2254,Grow - 30P,No Freeze,20,0.4751999974250794
2255,Grow - 30P,Freeze,20,0.4374000132083893
2256,Grow - 30P,No Freeze,20,0.4670999944210053
2257,Grow - 30P,Freeze,20,0.4244000017642975
2258,Grow - 30P,No Freeze,20,0.4366999864578247
2259,Grow - 30P,Freeze,20,0.4386000037193297
2260,Grow - 30P,No Freeze,20,0.4744000136852264
2261,Grow - 30P,Freeze,20,0.43130001425743103
2262,Grow - 30P,No Freeze,20,0.4316999912261963
2263,Grow - 30P,Freeze,20,0.4330999851226807
2264,Grow - 30P,No Freeze,20,0.4611000120639801
2265,Grow - 30P,Freeze,20,0.4255999922752381
2266,Grow - 30P,No Freeze,20,0.4537999927997589
2267,Grow - 30P,Freeze,20,0.44600000977516174
2268,Grow - 30P,No Freeze,20,0.4603999853134155
2269,Grow - 30P,Freeze,20,0.4498000144958496
2270,Grow - 30P,No Freeze,20,0.4512999951839447
2271,Grow - 30P,Freeze,20,0.4449999928474426
2272,Grow - 30P,No Freeze,20,0.4564000070095062
2273,Grow - 30P,Freeze,20,0.4600000083446503
2274,Grow - 30P,No Freeze,20,0.448500007390976
2275,Grow - 30P,Freeze,20,0.4433999955654144
2276,Grow - 30P,No Freeze,20,0.4420000016689301
2277,Grow - 30P,Freeze,20,0.4410000145435333
2278,Grow - 30P,No Freeze,20,0.4589000046253204
2279,Grow - 30P,Freeze,20,0.4379000067710877
2280,Grow - 30P,No Freeze,20,0.4456000030040741
2281,Grow - 30P,Freeze,20,0.4077999889850617
2282,Grow - 30P,No Freeze,20,0.4754999876022339
2283,Grow - 30P,Freeze,20,0.4605999886989594
2284,Grow - 30P,No Freeze,20,0.451200008392334
2285,Grow - 30P,Freeze,20,0.456499993801117
2286,Grow - 30P,No Freeze,20,0.4706000089645386
2287,Grow - 30P,Freeze,20,0.4496000111103058
2288,Grow - 30P,No Freeze,20,0.4695999920368194
2289,Grow - 30P,Freeze,20,0.4456999897956848
2290,Grow - 30P,No Freeze,20,0.46189999580383295
2291,Grow - 30P,Freeze,20,0.4634999930858612
2292,Grow - 30P,No Freeze,20,0.4505000114440918
2293,Grow - 30P,Freeze,20,0.4088000059127808
2294,Grow - 30P,No Freeze,20,0.4690000116825104
2295,Grow - 30P,Freeze,20,0.4257000088691712
2296,Grow - 30P,No Freeze,20,0.4352000057697296
2297,Grow - 30P,Freeze,20,0.4397000074386597
2298,Grow - 30P,No Freeze,20,0.4517999887466431
